scenario,team_profile,workload_profile,condition_profile,ai_support,completed_tasks_mean,completed_tasks_std,incomplete_tasks_mean,blocked_events_mean,blocked_days_mean,rework_events_mean,flow_efficiency_mean,capacity_utilization_mean,effective_morale_mean,event_count_mean
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Condición estándar,IA moderada,4.4375,2.3811168751705063,35.5625,21.866666666666667,65.20833333333333,18.045833333333334,0.7369534970051864,1.0,0.6585416666666666,0.7458333333333333
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Condición estándar,Sin IA,3.3291666666666666,1.9779070901995488,36.670833333333334,27.4125,83.04583333333333,21.670833333333334,0.691470557175053,0.9998958333333333,0.6684166666666667,0.8625
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Condición favorable,IA alta,7.758333333333334,3.1008052222768376,32.24166666666667,16.6,50.12083333333333,13.4,0.7743573536324505,1.0,0.6687083333333332,0.825
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Condición favorable,IA moderada,6.329166666666667,2.6457480163931435,33.670833333333334,19.2625,58.3125,15.083333333333334,0.7613349234446368,1.0,0.6669999999999999,0.7375
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Condición favorable,Sin IA,4.841666666666667,2.466497977570878,35.15833333333333,21.879166666666666,65.19583333333334,17.2,0.7418803500632232,1.0,0.6622916666666666,0.7083333333333334
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Hand-off débil,IA alta,4.3875,2.3331004565997104,35.6125,18.525,56.416666666666664,18.170833333333334,0.7493964124950306,1.0,0.6636249999999999,0.7083333333333334
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Hand-off débil,IA moderada,3.2666666666666666,1.8780089756685856,36.733333333333334,21.85,66.2625,22.533333333333335,0.7109282781034195,0.9995052083333333,0.6722083333333333,0.7541666666666667
JLR-4D sin adaptación,Equipo distribuido,Alta dependencia,Hand-off débil,Sin IA,2.1333333333333333,1.5654926014123183,37.86666666666667,26.5,79.6,25.479166666666668,0.6957983698571051,1.0,0.666125,0.7083333333333334
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Alta fatiga de reuniones,IA alta,5.3875,2.352744769368491,49.6125,10.758333333333333,31.733333333333334,10.104166666666666,0.8017473029832244,1.0,0.6719583333333332,0.9583333333333334
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Alta fatiga de reuniones,IA moderada,4.291666666666667,2.2366136736692086,50.708333333333336,12.541666666666666,36.90833333333333,12.2875,0.7578562975400883,1.0,0.6597500000000001,0.8041666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Alta fatiga de reuniones,Sin IA,3.3208333333333333,2.0065747927461457,51.67916666666667,14.066666666666666,41.7625,13.983333333333333,0.747858454030693,1.0,0.6510416666666666,0.825
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Backlog débil,IA alta,6.1,2.756202590461245,48.9,14.975,45.175,13.433333333333334,0.7934215208361795,0.999826388888889,0.6694583333333333,0.825
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Backlog débil,IA moderada,5.170833333333333,2.64811911882821,49.829166666666666,18.529166666666665,55.925,15.7625,0.7538804261394506,1.0,0.6577083333333333,0.8583333333333333
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Backlog débil,Sin IA,4.091666666666667,2.306969006556135,50.90833333333333,20.833333333333332,62.30833333333333,18.983333333333334,0.7320341118000769,1.0,0.6639999999999999,0.6875
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Condición estándar,IA alta,6.954166666666667,2.911882907013295,48.045833333333334,12.704166666666667,38.3125,11.833333333333334,0.7991110011170839,1.0,0.6809999999999999,0.725
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Condición estándar,IA moderada,5.891666666666667,2.7452380477170273,49.108333333333334,14.329166666666667,43.2375,13.5125,0.7663424894032416,1.0,0.6573749999999999,0.8041666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Condición estándar,Sin IA,4.816666666666666,2.508507143553872,50.18333333333333,17.045833333333334,51.8625,15.804166666666667,0.7677530384067522,1.0,0.6548333333333333,0.85
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Condición favorable,IA alta,9.0125,3.2400233094879285,45.9875,11.704166666666667,34.604166666666664,10.383333333333333,0.811598324647995,1.0,0.6719166666666666,0.875
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Condición favorable,IA moderada,7.341666666666667,2.825454629492285,47.65833333333333,12.145833333333334,35.8875,11.229166666666666,0.7988438691297823,1.0,0.6577083333333333,0.8541666666666666
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Condición favorable,Sin IA,5.908333333333333,2.4749653083518828,49.09166666666667,14.708333333333334,44.0375,12.9625,0.7790752282676829,1.0,0.6607916666666667,0.7541666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Hand-off débil,IA alta,6.2625,2.6547994747336423,48.7375,12.295833333333333,36.9375,14.079166666666667,0.7904405060283658,1.0,0.6655833333333333,0.7041666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Hand-off débil,IA moderada,4.908333333333333,2.4098675577189224,50.09166666666667,15.016666666666667,45.854166666666664,16.5,0.7739537449278493,1.0,0.6573749999999999,0.8041666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga alta,Hand-off débil,Sin IA,3.8625,2.231818685366592,51.1375,17.35,52.25,19.358333333333334,0.7381294460609791,1.0,0.6597083333333332,0.8875
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Alta fatiga de reuniones,IA alta,6.908333333333333,2.5857538037509045,23.091666666666665,4.191666666666666,12.7,5.116666666666666,0.8822998163825037,1.0,0.64925,0.8458333333333333
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Alta fatiga de reuniones,IA moderada,6.341666666666667,2.6067046906949267,23.658333333333335,4.683333333333334,14.15,5.679166666666666,0.8688856103251567,1.0,0.6639166666666667,0.8916666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Alta fatiga de reuniones,Sin IA,6.233333333333333,2.667747340301848,23.766666666666666,5.183333333333334,15.216666666666667,6.908333333333333,0.8632533820355242,0.9997395833333333,0.6684166666666667,0.7041666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Backlog débil,IA alta,8.579166666666667,2.861149250715086,21.420833333333334,5.704166666666667,16.670833333333334,6.525,0.881032647811336,0.999375,0.6711666666666666,0.7208333333333333
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Backlog débil,IA moderada,8.054166666666667,2.738456818385964,21.945833333333333,6.425,19.883333333333333,7.320833333333334,0.8762849469136155,0.9992708333333333,0.655875,0.7458333333333333
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Backlog débil,Sin IA,7.425,2.9801645513525044,22.575,7.070833333333334,21.033333333333335,9.041666666666666,0.8712906146955189,0.9993489583333334,0.6595416666666666,0.8416666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Condición estándar,IA alta,8.745833333333334,3.3806586427995495,21.254166666666666,4.520833333333333,14.183333333333334,5.454166666666667,0.9043550137517624,1.0,0.65225,0.9
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Condición estándar,IA moderada,8.191666666666666,3.194649903444633,21.808333333333334,5.445833333333334,16.208333333333332,6.1125,0.8702219143107653,1.0,0.6443749999999999,0.8125
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Condición estándar,Sin IA,7.991666666666666,3.146348972213856,22.008333333333333,6.070833333333334,19.166666666666668,7.483333333333333,0.8602099748663263,1.0,0.6522083333333334,0.7875
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Condición favorable,IA alta,11.425,3.3365291514150885,18.575,4.5625,13.683333333333334,4.854166666666667,0.8979803535720232,1.0,0.6687083333333332,0.7708333333333334
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Condición favorable,IA moderada,9.520833333333334,2.9542507728711467,20.479166666666668,4.816666666666666,15.025,5.095833333333333,0.8845105556925111,0.9995833333333334,0.6668749999999999,0.7458333333333333
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Condición favorable,Sin IA,9.108333333333333,3.1338236656016694,20.891666666666666,5.4,16.116666666666667,6.254166666666666,0.8742709451755307,1.0,0.6645416666666666,0.8291666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Hand-off débil,IA alta,8.475,3.0626990585123695,21.525,4.8,14.904166666666667,6.558333333333334,0.8888650768191133,1.0,0.6571666666666667,0.9208333333333333
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Hand-off débil,IA moderada,8.141666666666667,2.7695167722948195,21.858333333333334,5.516666666666667,17.108333333333334,7.854166666666667,0.8862556362278793,1.0,0.6691666666666667,0.7125
JLR-4D sin adaptación,Equipo distribuido,Carga baja,Hand-off débil,Sin IA,7.141666666666667,2.749806637046259,22.858333333333334,6.295833333333333,18.5375,9.416666666666666,0.8686913696870308,1.0,0.6634166666666667,0.7458333333333333
JLR-4D sin adaptación,Equipo distribuido,Carga media,Alta fatiga de reuniones,IA alta,5.991666666666666,2.5646317713725715,34.00833333333333,6.479166666666667,18.916666666666668,6.779166666666667,0.8221679852504643,1.0,0.6437083333333332,0.9083333333333333
JLR-4D sin adaptación,Equipo distribuido,Carga media,Alta fatiga de reuniones,IA moderada,5.629166666666666,2.422001517930807,34.37083333333333,6.970833333333333,21.120833333333334,8.2125,0.8542038841191636,1.0,0.658125,0.8166666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga media,Alta fatiga de reuniones,Sin IA,5.075,2.361343139527616,34.925,8.270833333333334,25.508333333333333,9.545833333333333,0.7907497695450711,1.0,0.6704583333333333,0.8333333333333334
JLR-4D sin adaptación,Equipo distribuido,Carga media,Backlog débil,IA alta,7.691666666666666,3.0745162107663377,32.30833333333333,8.925,26.825,8.566666666666666,0.8280836507938995,0.9998958333333333,0.6584166666666665,0.6833333333333333
JLR-4D sin adaptación,Equipo distribuido,Carga media,Backlog débil,IA moderada,7.154166666666667,2.802640590894491,32.84583333333333,10.4375,30.616666666666667,10.683333333333334,0.8149554306814283,0.9996875000000001,0.669,0.6666666666666666
JLR-4D sin adaptación,Equipo distribuido,Carga media,Backlog débil,Sin IA,6.004166666666666,2.7221360008736593,33.99583333333333,11.4625,35.425,13.041666666666666,0.8125637874827979,0.9995833333333334,0.665875,0.6625
JLR-4D sin adaptación,Equipo distribuido,Carga media,Condición estándar,IA alta,8.066666666666666,3.172141637166955,31.933333333333334,7.454166666666667,23.029166666666665,7.779166666666667,0.853507206459549,1.0,0.6644583333333334,0.7333333333333333
JLR-4D sin adaptación,Equipo distribuido,Carga media,Condición estándar,IA moderada,7.725,2.6558926353255643,32.275,7.9625,24.679166666666667,9.55,0.8654589596938085,1.0,0.6714583333333333,0.7125
JLR-4D sin adaptación,Equipo distribuido,Carga media,Condición estándar,Sin IA,7.05,2.7696804341138295,32.95,10.154166666666667,30.5125,11.379166666666666,0.8361441746407139,1.0,0.6724583333333333,0.7
JLR-4D sin adaptación,Equipo distribuido,Carga media,Condición favorable,IA alta,10.441666666666666,3.913918588432296,29.558333333333334,7.129166666666666,21.570833333333333,6.904166666666667,0.867262440174012,1.0,0.6667083333333333,0.7666666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga media,Condición favorable,IA moderada,8.566666666666666,3.255464240289662,31.433333333333334,7.625,21.904166666666665,7.65,0.8723433811472534,1.0,0.6634583333333333,0.7416666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga media,Condición favorable,Sin IA,7.841666666666667,3.14501886387258,32.15833333333333,8.491666666666667,25.370833333333334,9.154166666666667,0.8373173155182447,1.0,0.6636666666666666,0.7166666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga media,Hand-off débil,IA alta,7.1375,2.8800732934653275,32.8625,7.375,22.295833333333334,9.220833333333333,0.8452492164569614,1.0,0.6557083333333332,0.8541666666666666
JLR-4D sin adaptación,Equipo distribuido,Carga media,Hand-off débil,IA moderada,6.9125,2.991733730012928,33.0875,8.579166666666667,25.883333333333333,11.295833333333333,0.8349759249639518,1.0,0.6621666666666666,0.6916666666666667
JLR-4D sin adaptación,Equipo distribuido,Carga media,Hand-off débil,Sin IA,6.033333333333333,2.7150081357386244,33.96666666666667,9.729166666666666,29.754166666666666,13.154166666666667,0.8095662644983922,1.0,0.6655833333333333,0.8291666666666667
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Alta fatiga de reuniones,IA alta,2.9125,1.9113868215486778,37.0875,15.975,39.34583333333333,14.104166666666666,0.6814540987209842,1.0,0.6267083333333334,0.925
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Alta fatiga de reuniones,IA moderada,2.1708333333333334,1.5003428246080492,37.829166666666666,19.695833333333333,47.725,17.108333333333334,0.6452846296683498,1.0,0.6436666666666667,0.8208333333333333
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Alta fatiga de reuniones,Sin IA,1.1666666666666667,1.1559077530721356,38.833333333333336,21.879166666666666,54.3,17.054166666666667,0.5155333728771229,0.9989149305555556,0.623,0.9291666666666667
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Backlog débil,IA alta,3.3291666666666666,1.8534101029623482,36.670833333333334,21.129166666666666,51.15833333333333,17.575,0.7238853960366366,0.9991753472222222,0.6520833333333333,0.5041666666666667
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Backlog débil,IA moderada,2.091666666666667,1.5844211927511738,37.90833333333333,26.016666666666666,63.3375,20.170833333333334,0.641121386286132,0.9963368055555556,0.6335416666666667,0.6625
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Backlog débil,Sin IA,1.3708333333333333,1.319306007076006,38.62916666666667,31.583333333333332,76.88333333333334,22.795833333333334,0.49557956873334114,0.9965972222222222,0.6336250000000001,0.7875
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Condición estándar,IA alta,4.6875,2.516524883552663,35.3125,18.183333333333334,44.53333333333333,16.283333333333335,0.7169810928367485,0.9998958333333333,0.6351666666666668,0.7791666666666667
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Condición estándar,IA moderada,3.1083333333333334,1.9179654201416492,36.891666666666666,21.1125,51.225,18.720833333333335,0.6844996030058318,1.0,0.6517083333333334,0.8291666666666667
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Condición estándar,Sin IA,2.254166666666667,1.6357612245745028,37.74583333333333,24.633333333333333,60.4625,21.854166666666668,0.6616867457555345,0.9998697916666667,0.6508333333333334,0.575
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Condición favorable,IA alta,6.020833333333333,2.8187179445214245,33.979166666666664,15.529166666666667,38.4125,12.9,0.7341490997201521,1.0,0.6283333333333334,0.6916666666666667
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Condición favorable,IA moderada,5.391666666666667,2.5508906749808635,34.608333333333334,18.9875,46.99583333333333,16.095833333333335,0.7067956844592842,1.0,0.6455416666666667,0.6958333333333333
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Condición favorable,Sin IA,3.8333333333333335,2.236379820186963,36.166666666666664,22.491666666666667,54.125,19.233333333333334,0.7215085868562775,0.9998958333333333,0.6391666666666667,0.7791666666666667
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Hand-off débil,IA alta,3.158333333333333,1.8363864523110383,36.84166666666667,17.066666666666666,41.37083333333333,18.141666666666666,0.7311521153009136,1.0,0.642,0.6208333333333333
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Hand-off débil,IA moderada,1.9916666666666667,1.6717982367770738,38.00833333333333,21.866666666666667,53.31666666666667,21.545833333333334,0.5953692425837176,1.0,0.632125,0.7541666666666667
JLR-4D sin adaptación,Equipo junior,Alta dependencia,Hand-off débil,Sin IA,1.15,1.0988773274361148,38.85,24.958333333333332,61.275,23.441666666666666,0.5298943377242525,1.0,0.6377916666666668,0.8125
JLR-4D sin adaptación,Equipo junior,Carga alta,Alta fatiga de reuniones,IA alta,4.55,2.2157670073729197,50.45,9.854166666666666,24.4625,10.791666666666666,0.7668779569113312,1.0,0.6402500000000001,0.7791666666666667
JLR-4D sin adaptación,Equipo junior,Carga alta,Alta fatiga de reuniones,IA moderada,3.6375,1.9889469680816034,51.3625,11.883333333333333,29.65,13.8,0.7457715579899985,1.0,0.6589166666666667,0.6791666666666667
JLR-4D sin adaptación,Equipo junior,Carga alta,Alta fatiga de reuniones,Sin IA,2.370833333333333,1.605424686489168,52.62916666666667,12.5875,30.5,13.395833333333334,0.6891828069623912,1.0,0.6365833333333334,0.725
JLR-4D sin adaptación,Equipo junior,Carga alta,Backlog débil,IA alta,4.270833333333333,2.227064256421786,50.729166666666664,13.191666666666666,32.11666666666667,12.645833333333334,0.7565082428807451,1.0,0.6262916666666667,0.7458333333333333
JLR-4D sin adaptación,Equipo junior,Carga alta,Backlog débil,IA moderada,4.020833333333333,2.1384073310594016,50.979166666666664,16.079166666666666,38.7,15.779166666666667,0.7234159025576036,1.0,0.6478333333333334,0.6916666666666667
JLR-4D sin adaptación,Equipo junior,Carga alta,Backlog débil,Sin IA,2.591666666666667,1.865771104157791,52.40833333333333,19.9625,48.40416666666667,17.920833333333334,0.636802645863064,1.0,0.6325000000000001,0.8833333333333333
JLR-4D sin adaptación,Equipo junior,Carga alta,Condición estándar,IA alta,6.1375,2.741638104839505,48.8625,12.183333333333334,28.941666666666666,12.291666666666666,0.765735579612725,1.0,0.6377916666666668,0.6708333333333333
JLR-4D sin adaptación,Equipo junior,Carga alta,Condición estándar,IA moderada,4.691666666666666,2.1031788386478505,50.30833333333333,13.308333333333334,32.483333333333334,14.025,0.765646568002101,1.0,0.6506666666666667,0.6208333333333333
JLR-4D sin adaptación,Equipo junior,Carga alta,Condición estándar,Sin IA,3.7375,2.0357294910349593,51.2625,15.5,37.87916666666667,16.308333333333334,0.7221050888754618,1.0,0.64125,0.75
JLR-4D sin adaptación,Equipo junior,Carga alta,Condición favorable,IA alta,7.375,2.866813430773257,47.625,10.0875,25.058333333333334,9.433333333333334,0.7880194169436425,1.0,0.6397083333333333,0.7541666666666667
JLR-4D sin adaptación,Equipo junior,Carga alta,Condición favorable,IA moderada,6.966666666666667,2.862053958110379,48.03333333333333,11.879166666666666,29.625,11.954166666666667,0.7645655783273149,1.0,0.6495000000000001,0.6291666666666667
JLR-4D sin adaptación,Equipo junior,Carga alta,Condición favorable,Sin IA,5.258333333333334,2.582515504685041,49.74166666666667,14.654166666666667,35.72083333333333,14.466666666666667,0.7378688639633657,1.0,0.6325000000000001,0.7666666666666667
JLR-4D sin adaptación,Equipo junior,Carga alta,Hand-off débil,IA alta,4.691666666666666,2.342247368151425,50.30833333333333,10.620833333333334,25.466666666666665,13.608333333333333,0.7762086627665664,1.0,0.6462500000000001,0.6791666666666667
JLR-4D sin adaptación,Equipo junior,Carga alta,Hand-off débil,IA moderada,3.691666666666667,2.079168780376975,51.30833333333333,12.929166666666667,31.358333333333334,16.829166666666666,0.7310870148924908,1.0,0.6447083333333334,0.6666666666666666
JLR-4D sin adaptación,Equipo junior,Carga alta,Hand-off débil,Sin IA,2.654166666666667,1.7552024681852432,52.34583333333333,15.316666666666666,37.69166666666667,19.429166666666667,0.7123250741226123,1.0,0.6460000000000001,0.5833333333333334
JLR-4D sin adaptación,Equipo junior,Carga baja,Alta fatiga de reuniones,IA alta,6.0875,2.5095320372581638,23.9125,3.7916666666666665,9.025,5.1,0.8708611107994997,1.0,0.6400833333333333,0.9166666666666666
JLR-4D sin adaptación,Equipo junior,Carga baja,Alta fatiga de reuniones,IA moderada,5.85,2.7371609761219777,24.15,4.4875,10.75,6.095833333333333,0.8506578240654508,1.0,0.6448750000000001,0.7541666666666667
JLR-4D sin adaptación,Equipo junior,Carga baja,Alta fatiga de reuniones,Sin IA,4.4,2.0896236973801567,25.6,4.566666666666666,11.283333333333333,6.2375,0.8318663229907987,0.9997395833333333,0.6286666666666668,0.8375
JLR-4D sin adaptación,Equipo junior,Carga baja,Backlog débil,IA alta,7.016666666666667,2.663823449404172,22.983333333333334,4.929166666666666,12.395833333333334,5.9875,0.8649666747075387,0.999609375,0.625,0.7291666666666666
JLR-4D sin adaptación,Equipo junior,Carga baja,Backlog débil,IA moderada,6.295833333333333,2.4614142219679316,23.704166666666666,5.783333333333333,13.833333333333334,7.6,0.8608936246281416,0.9996961805555556,0.6345,0.8
JLR-4D sin adaptación,Equipo junior,Carga baja,Backlog débil,Sin IA,6.029166666666667,2.405359978220653,23.970833333333335,6.475,15.891666666666667,8.425,0.840854277421896,1.0,0.6482500000000001,0.675
JLR-4D sin adaptación,Equipo junior,Carga baja,Condición estándar,IA alta,8.620833333333334,3.1480191243466806,21.379166666666666,4.658333333333333,11.683333333333334,6.041666666666667,0.8764616908120674,1.0,0.63875,0.8583333333333333
JLR-4D sin adaptación,Equipo junior,Carga baja,Condición estándar,IA moderada,7.233333333333333,2.729762609671469,22.766666666666666,5.020833333333333,12.408333333333333,6.1125,0.8461963290858083,1.0,0.6288333333333334,0.8375
JLR-4D sin adaptación,Equipo junior,Carga baja,Condición estándar,Sin IA,6.633333333333334,2.306742285585019,23.366666666666667,5.708333333333333,14.25,8.0,0.8503621488804003,1.0,0.6485416666666667,0.6166666666666667
JLR-4D sin adaptación,Equipo junior,Carga baja,Condición favorable,IA alta,9.508333333333333,2.9401159380929474,20.491666666666667,4.104166666666667,9.570833333333333,4.704166666666667,0.8965831322493869,1.0,0.647625,0.5458333333333333
JLR-4D sin adaptación,Equipo junior,Carga baja,Condición favorable,IA moderada,8.929166666666667,3.0200140162420555,21.070833333333333,4.666666666666667,11.625,5.933333333333334,0.8686338260905819,1.0,0.6453333333333334,0.6416666666666667
JLR-4D sin adaptación,Equipo junior,Carga baja,Condición favorable,Sin IA,8.491666666666667,3.0339662465978616,21.508333333333333,5.154166666666667,13.1375,6.891666666666667,0.8744714561821245,1.0,0.6515000000000001,0.6
JLR-4D sin adaptación,Equipo junior,Carga baja,Hand-off débil,IA alta,6.970833333333333,2.673906012040687,23.029166666666665,4.25,10.745833333333334,6.495833333333334,0.8861972083004457,1.0,0.6280416666666667,0.7583333333333333
JLR-4D sin adaptación,Equipo junior,Carga baja,Hand-off débil,IA moderada,6.658333333333333,2.5284848633764,23.341666666666665,5.104166666666667,12.470833333333333,7.916666666666667,0.8757731797623928,1.0,0.6432083333333334,0.6708333333333333
JLR-4D sin adaptación,Equipo junior,Carga baja,Hand-off débil,Sin IA,5.5625,2.287918514656306,24.4375,5.6375,14.3125,9.4,0.8458316934688608,1.0,0.64475,0.6791666666666667
JLR-4D sin adaptación,Equipo junior,Carga media,Alta fatiga de reuniones,IA alta,5.7875,2.439358668030815,34.2125,5.720833333333333,13.858333333333333,7.625,0.8434468145946443,1.0,0.6357083333333334,0.7041666666666667
JLR-4D sin adaptación,Equipo junior,Carga media,Alta fatiga de reuniones,IA moderada,5.066666666666666,2.7328264318895257,34.93333333333333,7.05,16.879166666666666,8.433333333333334,0.8100851992392488,1.0,0.6315000000000001,0.85
JLR-4D sin adaptación,Equipo junior,Carga media,Alta fatiga de reuniones,Sin IA,3.4875,1.9704538270456453,36.5125,7.154166666666667,17.558333333333334,8.941666666666666,0.7747543988752162,1.0,0.63525,0.6791666666666667
JLR-4D sin adaptación,Equipo junior,Carga media,Backlog débil,IA alta,6.095833333333333,2.4261440672119003,33.90416666666667,7.9625,19.3625,8.783333333333333,0.8145530194455511,1.0,0.6434583333333334,0.7375
JLR-4D sin adaptación,Equipo junior,Carga media,Backlog débil,IA moderada,5.529166666666667,2.4304517145912516,34.47083333333333,9.354166666666666,23.375,11.095833333333333,0.8046569962586749,1.0,0.6454166666666666,0.6833333333333333
JLR-4D sin adaptación,Equipo junior,Carga media,Backlog débil,Sin IA,4.404166666666667,2.0676789822841544,35.59583333333333,10.441666666666666,25.204166666666666,12.275,0.7781597672541044,0.9998697916666667,0.6404583333333334,0.7041666666666667
JLR-4D sin adaptación,Equipo junior,Carga media,Condición estándar,IA alta,7.891666666666667,2.7800720418507234,32.108333333333334,7.166666666666667,17.679166666666667,8.666666666666666,0.8441203447770356,1.0,0.6537083333333334,0.5666666666666667
JLR-4D sin adaptación,Equipo junior,Carga media,Condición estándar,IA moderada,5.970833333333333,2.5944871014106687,34.02916666666667,7.533333333333333,18.816666666666666,9.216666666666667,0.8210541952838515,1.0,0.6261666666666666,0.8708333333333333
JLR-4D sin adaptación,Equipo junior,Carga media,Condición estándar,Sin IA,5.679166666666666,2.2410172463561793,34.32083333333333,8.841666666666667,21.370833333333334,11.566666666666666,0.8068303525084711,1.0,0.6597916666666668,0.5625
JLR-4D sin adaptación,Equipo junior,Carga media,Condición favorable,IA alta,8.891666666666667,2.808522097790871,31.108333333333334,6.754166666666666,16.7375,6.858333333333333,0.8454214068109077,1.0,0.6559166666666667,0.8083333333333333
JLR-4D sin adaptación,Equipo junior,Carga media,Condición favorable,IA moderada,8.229166666666666,2.9318592165774007,31.770833333333332,7.233333333333333,17.795833333333334,7.7875,0.8384458243611594,1.0,0.637625,0.6666666666666666
JLR-4D sin adaptación,Equipo junior,Carga media,Condición favorable,Sin IA,7.4125,2.6749750712481726,32.5875,8.858333333333333,21.845833333333335,10.225,0.8141682514783652,1.0,0.6534166666666668,0.6291666666666667
JLR-4D sin adaptación,Equipo junior,Carga media,Hand-off débil,IA alta,6.170833333333333,2.425454133669152,33.829166666666666,6.5,15.916666666666666,9.3125,0.8248434092885514,1.0,0.6463750000000001,0.5916666666666667
JLR-4D sin adaptación,Equipo junior,Carga media,Hand-off débil,IA moderada,5.375,2.334254649748925,34.625,8.191666666666666,20.129166666666666,11.3875,0.8226496486039491,1.0,0.628,0.825
JLR-4D sin adaptación,Equipo junior,Carga media,Hand-off débil,Sin IA,4.425,2.348906983415138,35.575,8.7875,22.029166666666665,13.4125,0.7979329043693528,1.0,0.6326250000000001,0.75
JLR-4D sin adaptación,Equipo mixto,Alta dependencia,Alta fatiga de reuniones,IA alta,4.85,2.2112303699420317,35.15,9.1125,22.1375,12.729166666666666,0.7981265426836152,1.0,0.7113333333333334,0.8166666666666667
JLR-4D sin adaptación,Equipo mixto,Alta dependencia,Alta fatiga de reuniones,IA moderada,4.029166666666667,1.9776955370779306,35.97083333333333,10.395833333333334,23.841666666666665,15.508333333333333,0.7877964882259925,1.0,0.7226250000000001,0.6041666666666666
JLR-4D sin adaptación,Equipo mixto,Alta dependencia,Alta fatiga de reuniones,Sin IA,2.754166666666667,1.7931714189659542,37.24583333333333,11.854166666666666,28.225,17.979166666666668,0.7311570076198064,1.0,0.715125,0.7416666666666667
JLR-4D sin adaptación,Equipo mixto,Alta dependencia,Backlog débil,IA alta,5.8125,2.55529845795066,34.1875,12.125,28.991666666666667,16.845833333333335,0.7915892814747904,0.9997916666666666,0.7259166666666667,0.5458333333333333
JLR-4D sin adaptación,Equipo mixto,Alta dependencia,Backlog débil,IA moderada,4.583333333333333,2.3592897780104978,35.416666666666664,13.9125,33.34583333333333,19.570833333333333,0.7569484540913696,0.9995833333333334,0.7176666666666667,0.5875
JLR-4D sin adaptación,Equipo mixto,Alta dependencia,Backlog débil,Sin IA,3.2,2.004597226836604,36.8,16.7375,40.31666666666667,23.8125,0.7360438846279462,0.9988888888888888,0.7262500000000001,0.6125
JLR-4D sin adaptación,Equipo mixto,Alta dependencia,Condición estándar,IA alta,6.75,2.8143386598009497,33.25,9.991666666666667,24.0625,14.525,0.8023988179149822,1.0,0.7178333333333333,0.7
JLR-4D sin adaptación,Equipo mixto,Alta dependencia,Condición estándar,IA moderada,5.204166666666667,2.3933273990517074,34.795833333333334,12.125,29.504166666666666,17.575,0.7643023140323505,1.0,0.7084583333333333,0.7166666666666667
