scenario,active_events,experiment_id,sprint_id,team_size,num_tasks,effective_backlog_quality,effective_handoff_quality,effective_meeting_fatigue,effective_morale,event_count,completed_tasks,incomplete_tasks,blocked_events,blocked_days,rework_events,avg_cycle_time_completed_only,avg_lead_time_completed_only,flow_efficiency,capacity_utilization
JLR-4D sin adaptación,"Intervención positiva de management, Intervención negativa de management",10.210526315789474,6.7368421052631575,6.0,38.1578947368421,0.8315789473684211,0.7710526315789474,0.16631578947368422,0.7131578947368421,2.0,7.2105263157894735,30.94736842105263,8.894736842105264,23.05263157894737,12.631578947368421,3.8570806386595855,4.98734949261265,0.8388261774980524,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Intervención positiva de management",11.466666666666667,6.266666666666667,6.0,40.333333333333336,0.8666666666666667,0.7966666666666666,0.09733333333333333,0.878,2.0,11.066666666666666,29.266666666666666,6.333333333333333,16.133333333333333,12.866666666666667,3.7332156732156734,4.930209822856882,0.897922244482828,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Paternidad/Maternidad",6.933333333333334,5.666666666666667,6.0,39.666666666666664,0.8533333333333334,0.7666666666666667,0.098,0.8106666666666665,2.0,7.666666666666667,32.0,8.666666666666666,26.533333333333335,10.6,3.6399350649350652,4.653701298701298,0.8514677554373622,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Presión de deadline",7.4,6.0,6.0,40.5,0.8150000000000001,0.78,0.14,0.754,2.0,8.0,32.5,10.0,26.9,15.3,4.2588888888888885,4.846111111111111,0.8739166768578533,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Presión de deadline, Renuncia por baja satisfacción",5.5,3.5,5.0,42.5,0.775,0.725,0.27,0.625,3.0,4.5,38.0,4.0,6.0,7.5,4.2,4.825,0.8253968253968254,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia",10.0,5.117647058823529,5.0,37.05882352941177,0.8441176470588236,0.776470588235294,0.10176470588235294,0.6711764705882353,2.0,6.705882352941177,30.352941176470587,5.470588235294118,14.882352941176471,7.9411764705882355,3.1397037602919955,4.505706221882693,0.8318646966468644,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia por baja satisfacción",9.776315789473685,5.0131578947368425,5.0,41.44736842105263,0.8263157894736842,0.7631578947368421,0.1193421052631579,0.6655263157894736,2.0,5.157894736842105,36.28947368421053,7.605263157894737,18.394736842105264,9.105263157894736,3.903157040328093,5.045688558517506,0.8416773483509942,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia por baja satisfacción, Ajuste salarial",15.5,3.5,5.0,40.0,0.8500000000000001,0.55,0.09,0.8200000000000001,3.0,8.0,32.0,8.5,22.5,13.5,4.5476190476190474,4.880952380952381,0.7672064777327935,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia por baja satisfacción, Congelamiento salarial",10.0,4.666666666666667,5.0,41.666666666666664,0.75,0.6833333333333332,0.13333333333333333,0.5966666666666667,3.0,4.333333333333333,37.333333333333336,12.333333333333334,37.0,12.0,2.066666666666667,2.9333333333333336,0.9761904761904763,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia por baja satisfacción, Enfermedad",9.0,5.0,5.0,40.0,0.9,0.6,0.09,0.6000000000000001,3.0,3.0,37.0,5.0,17.0,11.0,3.3333333333333335,3.6666666666666665,0.6,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia por baja satisfacción, Feedback positivo del cliente",12.0,6.0,5.0,30.0,0.8899999999999999,0.7999999999999999,0.22,0.82,3.0,13.0,17.0,0.0,0.0,4.0,3.0,5.3076923076923075,1.0,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia por baja satisfacción, Feedback tardío del cliente",0.0,10.0,5.0,40.0,0.8200000000000001,0.55,0.09,0.66,3.0,10.0,30.0,2.0,4.0,5.0,3.6,5.4,0.9285714285714286,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia por baja satisfacción, Feriado",3.0,2.0,5.0,40.0,0.85,0.7999999999999999,0.22,0.79,3.0,6.0,34.0,0.0,0.0,5.0,4.166666666666667,4.5,1.0,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia por baja satisfacción, Intervención negativa de management",11.0,2.0,5.0,40.0,0.8500000000000001,0.8,0.15000000000000002,0.54,3.0,4.0,36.0,6.0,13.0,6.0,5.75,5.75,0.7368421052631579,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia por baja satisfacción, Intervención negativa de management, Renuncia por baja satisfacción",18.0,9.0,4.0,55.0,0.85,0.7999999999999999,0.3,0.42000000000000004,4.0,1.0,54.0,6.0,13.0,5.0,6.0,6.0,0.6666666666666666,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia por baja satisfacción, Intervención positiva de management",14.0,4.0,5.0,40.0,1.0,1.0,0.0,0.75,3.0,8.0,32.0,3.0,7.0,4.0,2.25,3.5,1.0,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia por baja satisfacción, Renuncia",11.0,9.0,4.0,30.0,0.7000000000000001,0.85,0.09,0.6699999999999999,3.0,6.0,24.0,0.0,0.0,4.0,2.5,3.3333333333333335,1.0,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Renuncia, Renuncia por baja satisfacción",7.0,6.0,4.0,40.0,0.8,0.75,0.07,0.52,3.0,0.0,40.0,27.0,79.0,15.0,0.0,0.0,0.0,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Vacaciones",10.892857142857142,5.357142857142857,6.0,43.75,0.8250000000000001,0.7732142857142856,0.10785714285714286,0.7992857142857143,2.0,8.0,35.75,9.142857142857142,22.464285714285715,11.642857142857142,3.7929602143887857,4.85687358276644,0.8476363456288715,1.0
JLR-4D sin adaptación,"Intervención positiva de management, Vacaciones, Renuncia por baja satisfacción",11.0,5.0,5.0,35.0,0.875,0.575,0.09,0.75,3.0,5.0,30.0,5.0,7.5,11.0,3.25,3.333333333333333,0.7901785714285714,1.0
JLR-4D sin adaptación,Paternidad/Maternidad,9.611892873354517,5.933726736268724,6.0,40.905583295506126,0.7796187017703132,0.7763050385837494,0.12594189741261916,0.7644938719927372,1.0,6.67771221062188,34.22787108488425,9.29505220154335,24.472991375397186,10.675442578302315,3.731018409250299,4.738601454959497,0.8321121958702692,0.9998420714177637
JLR-4D sin adaptación,"Paternidad/Maternidad, Ajuste salarial",10.18421052631579,5.75,6.0,40.5921052631579,0.8072368421052631,0.7986842105263158,0.11605263157894737,0.8314473684210526,2.0,7.131578947368421,33.46052631578947,9.421052631578947,25.842105263157894,10.881578947368421,3.232984869662501,4.468529752411331,0.8324932860780567,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Ajuste salarial, Ajuste salarial",18.0,5.0,6.0,30.0,0.9500000000000001,0.9500000000000001,0.05,1.0,3.0,14.0,16.0,0.0,0.0,3.0,2.857142857142857,5.857142857142857,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Ajuste salarial, Ajuste salarial, Renuncia por baja satisfacción",6.0,10.5,5.0,40.0,0.75,0.75,0.175,0.775,4.0,1.0,39.0,17.5,39.5,16.5,2.75,2.75,0.45,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Ajuste salarial, Enfermedad",16.0,8.0,6.0,30.0,0.75,0.75,0.1,0.83,3.0,7.0,23.0,3.0,3.0,7.0,3.0,3.857142857142857,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Ajuste salarial, Feedback positivo del cliente",18.0,2.0,6.0,40.0,0.84,0.7999999999999999,0.25,0.83,3.0,8.0,32.0,5.0,19.0,5.0,3.375,5.375,0.9583333333333334,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Ajuste salarial, Intervención positiva de management",9.0,11.0,6.0,40.0,0.9500000000000001,0.9,0.020000000000000004,0.86,3.0,7.0,33.0,6.0,16.0,5.0,4.857142857142857,5.428571428571429,0.9032258064516129,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Ajuste salarial, Presión de deadline",14.0,3.0,6.0,30.0,0.8,0.55,0.16999999999999998,0.76,3.0,8.0,22.0,1.0,7.0,7.0,3.375,3.5,0.72,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Ajuste salarial, Renuncia",17.0,7.0,5.0,40.0,0.75,0.5,0.12,0.66,3.0,0.0,40.0,35.0,73.0,14.0,0.0,0.0,0.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Ajuste salarial, Renuncia por baja satisfacción",10.571428571428571,8.714285714285714,5.0,44.285714285714285,0.8071428571428572,0.8642857142857142,0.09142857142857143,0.6685714285714285,3.0,4.857142857142857,39.42857142857143,12.571428571428571,37.57142857142857,9.142857142857142,3.327777777777778,4.326984126984127,0.7556319369853205,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Ajuste salarial, Vacaciones, Renuncia por baja satisfacción",19.0,8.0,5.0,30.0,0.85,0.85,0.1,0.69,4.0,4.0,26.0,4.0,16.0,4.0,4.0,5.25,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial",8.930555555555555,6.847222222222222,6.0,42.77777777777778,0.8145833333333333,0.7673611111111112,0.11819444444444444,0.6925,2.0,6.625,36.15277777777778,8.73611111111111,24.194444444444443,10.0,3.8138253336170007,4.820302883844551,0.825381447274311,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Ajuste salarial",6.5,9.5,6.0,42.5,0.75,0.8500000000000001,0.08499999999999999,0.77,3.0,8.5,34.0,8.5,22.0,10.0,4.25,4.715277777777778,0.8092592592592593,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Enfermedad",5.0,8.0,6.0,55.0,0.75,0.75,0.25,0.62,3.0,2.0,53.0,9.0,29.0,10.0,5.5,5.5,0.45454545454545453,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Feedback positivo del cliente",10.5,7.5,6.0,47.5,0.865,0.7,0.185,0.77,3.0,9.0,38.5,3.5,7.0,8.5,4.607142857142858,6.053571428571429,0.8809523809523809,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Feedback tardío del cliente",12.666666666666666,9.0,6.0,41.666666666666664,0.7366666666666667,0.6833333333333332,0.15666666666666665,0.6766666666666667,3.0,5.0,36.666666666666664,8.666666666666666,21.0,11.666666666666666,3.1785714285714284,4.1190476190476195,0.9453734671125975,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Feriado",11.5,9.5,6.0,47.5,0.825,0.825,0.175,0.655,3.0,3.5,44.0,7.0,11.5,15.5,4.0,4.291666666666666,0.9285714285714286,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Intervención negativa de management",14.0,10.0,6.0,55.0,0.9500000000000001,0.9500000000000001,0.13,0.54,3.0,7.0,48.0,18.0,47.0,10.0,3.2857142857142856,5.714285714285714,0.5,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Intervención positiva de management",7.0,11.0,6.0,55.0,1.0,1.0,0.020000000000000004,0.75,3.0,9.0,46.0,8.0,19.0,6.0,3.5555555555555554,4.333333333333333,0.7333333333333333,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Paternidad/Maternidad",16.0,5.5,6.0,40.0,0.85,0.6,0.12,0.6599999999999999,3.0,5.0,35.0,8.0,30.0,7.5,2.7,3.9,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Presión de deadline",2.0,8.0,6.0,55.0,1.0,1.0,0.1,0.6,3.0,8.0,47.0,15.0,50.0,4.0,2.375,4.5,0.7777777777777778,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Renuncia",13.0,6.0,5.0,30.0,0.55,0.75,0.12,0.52,3.0,4.0,26.0,8.0,21.0,5.0,3.25,3.5,0.9090909090909091,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Renuncia por baja satisfacción",8.833333333333334,5.166666666666667,5.0,33.333333333333336,0.75,0.7000000000000001,0.135,0.52,3.0,3.8333333333333335,29.5,5.833333333333333,17.833333333333332,6.0,2.062962962962963,3.162962962962963,0.695959595959596,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Renuncia por baja satisfacción, Contratación, Renuncia por baja satisfacción",16.0,6.0,5.0,30.0,0.65,0.85,0.12,0.42999999999999994,5.0,4.0,26.0,2.0,5.0,6.0,5.0,5.75,0.9285714285714286,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Congelamiento salarial, Renuncia por baja satisfacción, Feriado",2.0,9.0,5.0,30.0,0.8,0.8,0.1,0.52,4.0,5.0,25.0,6.0,19.0,3.0,2.4,2.8,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación",8.96103896103896,6.987012987012987,7.0,39.41558441558441,0.7837662337662338,0.7688311688311689,0.1351948051948052,0.7754545454545455,2.0,6.025974025974026,33.38961038961039,12.96103896103896,32.72727272727273,12.220779220779221,3.5796931063164825,4.695632902451084,0.782033726088839,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Congelamiento salarial",11.0,3.0,7.0,40.0,0.65,0.85,0.12,0.72,3.0,9.0,31.0,6.0,19.0,8.0,4.222222222222222,4.333333333333333,0.696969696969697,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Despido",19.0,7.0,6.0,35.0,0.9,0.9,0.07500000000000001,0.56,3.0,5.75,29.25,6.25,24.0,6.25,2.9404761904761907,4.994047619047619,0.9232954545454546,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Despido, Renuncia por baja satisfacción",11.0,7.5,5.0,55.0,0.55,0.75,0.12,0.43000000000000005,4.0,0.0,55.0,59.5,158.0,15.0,0.0,0.0,0.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Enfermedad",5.0,3.0,7.0,30.0,0.9500000000000001,0.9500000000000001,0.05,0.78,3.0,6.0,24.0,2.0,8.0,7.0,2.6666666666666665,5.0,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Feedback positivo del cliente",17.0,4.0,7.0,40.0,0.79,0.75,0.25,0.76,3.0,2.0,38.0,23.0,54.0,16.0,3.0,3.0,0.6,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Feedback tardío del cliente",18.0,11.0,7.0,40.0,0.72,0.5,0.12,0.77,3.0,0.0,40.0,13.0,32.0,29.0,0.0,0.0,0.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Feriado",5.0,5.0,7.0,30.0,0.7999999999999999,0.7999999999999999,0.25,0.7300000000000001,3.0,5.0,25.0,8.0,21.0,5.0,6.2,6.2,0.6153846153846154,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Intervención negativa de management",13.666666666666666,5.333333333333333,7.0,50.0,0.7000000000000001,0.8333333333333334,0.19333333333333336,0.65,3.0,3.3333333333333335,46.666666666666664,17.0,35.0,12.333333333333334,3.733333333333333,3.733333333333333,0.798076923076923,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Intervención positiva de management",11.5,6.5,7.0,42.5,0.825,0.6499999999999999,0.155,0.885,3.0,8.5,34.0,3.5,6.0,11.0,3.855769230769231,4.903846153846153,0.8848484848484849,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Intervención positiva de management, Presión de deadline",8.0,4.0,7.0,30.0,0.9,0.6,0.14,0.77,4.0,13.0,17.0,6.0,19.0,7.0,2.4615384615384617,4.538461538461538,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Presión de deadline",10.0,8.0,7.0,35.0,0.825,0.7,0.16,0.7,3.0,3.0,32.0,14.5,45.5,18.5,2.6666666666666665,3.0,0.3888888888888889,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Presión de deadline, Renuncia por baja satisfacción",7.0,11.0,6.0,30.0,0.75,0.5,0.16999999999999998,0.64,4.0,2.0,28.0,5.0,14.0,13.0,1.5,2.0,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Renuncia",6.0,3.0,6.0,30.0,0.65,0.85,0.12,0.68,3.0,8.0,22.0,7.0,17.0,4.0,4.625,5.125,0.6774193548387096,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Renuncia por baja satisfacción",11.571428571428571,5.142857142857143,6.0,33.57142857142857,0.7857142857142857,0.6428571428571429,0.1542857142857143,0.6214285714285716,3.0,3.4285714285714284,30.142857142857142,10.285714285714286,32.0,7.857142857142857,3.257142857142857,4.264285714285714,0.7542293233082706,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Contratación, Renuncia por baja satisfacción, Contratación",15.0,7.0,7.0,40.0,0.7999999999999999,0.7999999999999999,0.25,0.64,4.0,2.0,38.0,32.0,81.0,9.0,4.0,4.5,0.25,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido",9.637931034482758,6.775862068965517,5.0,43.275862068965516,0.7698275862068965,0.7767241379310345,0.13017241379310346,0.5870689655172413,2.0,3.7758620689655173,39.5,10.982758620689655,30.310344827586206,8.068965517241379,3.3435755336617405,4.476026272577997,0.789193310229667,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido, Ajuste salarial",18.0,6.0,5.0,35.0,0.8999999999999999,0.8999999999999999,0.15,0.645,3.0,5.5,29.5,4.0,7.5,3.5,3.25,4.910714285714286,0.9337606837606838,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido, Ajuste salarial, Despido",17.0,5.0,4.0,40.0,0.7999999999999999,0.7999999999999999,0.25,0.43999999999999995,4.0,0.0,40.0,10.0,19.0,4.0,0.0,0.0,0.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido, Congelamiento salarial",12.0,7.0,5.0,40.0,0.55,0.75,0.12,0.61,3.0,6.0,34.0,6.0,10.0,5.0,3.6666666666666665,4.166666666666667,0.8823529411764706,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido, Contratación",13.0,6.0,6.0,55.0,0.8,0.55,0.12,0.55,3.0,0.0,55.0,21.0,52.0,12.0,0.0,0.0,0.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido, Despido",19.0,8.0,4.0,30.0,0.8,0.8,0.1,0.3400000000000001,3.0,0.0,30.0,5.0,13.0,1.0,0.0,0.0,0.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido, Enfermedad",14.0,3.0,5.0,55.0,0.9500000000000001,0.9500000000000001,0.05,0.6699999999999999,3.0,4.0,51.0,4.0,13.0,7.0,4.0,4.75,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido, Feedback tardío del cliente",19.0,6.0,5.0,55.0,0.72,0.75,0.1,0.51,3.0,2.0,53.0,8.0,28.0,9.0,6.0,6.0,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido, Paternidad/Maternidad",11.0,9.0,5.0,40.0,0.75,0.5,0.12,0.5599999999999999,3.0,2.0,38.0,5.0,15.0,6.0,7.5,7.5,0.9230769230769231,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido, Renuncia por baja satisfacción",6.333333333333333,6.0,4.0,38.888888888888886,0.7277777777777777,0.75,0.23555555555555557,0.40222222222222226,3.0,0.8888888888888888,38.0,14.666666666666666,33.666666666666664,4.777777777777778,1.7777777777777777,2.148148148148148,0.47089947089947093,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido, Renuncia por baja satisfacción, Congelamiento salarial",10.0,10.5,4.0,30.0,0.7,0.7,0.25,0.32,4.0,1.0,29.0,3.0,7.0,5.0,4.0,4.0,0.7857142857142857,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido, Renuncia por baja satisfacción, Despido",7.0,6.0,3.0,40.0,0.7999999999999999,0.7999999999999999,0.25,0.23999999999999994,4.0,1.0,39.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Despido, Vacaciones",12.0,3.0,5.0,30.0,0.7999999999999999,0.7999999999999999,0.25,0.6,3.0,3.0,27.0,1.0,1.0,4.0,2.3333333333333335,2.3333333333333335,0.8571428571428571,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Enfermedad",8.166666666666666,6.25,6.0,40.27777777777778,0.7777777777777778,0.7749999999999999,0.135,0.7475,2.0,6.75,33.52777777777778,8.777777777777779,21.555555555555557,10.305555555555555,3.3751112313612315,4.369499559082893,0.8508726040194118,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Enfermedad, Renuncia por baja satisfacción",12.0,4.0,5.0,40.0,0.75,0.75,0.25,0.58,3.0,3.0,37.0,31.0,82.0,9.0,3.0,6.333333333333333,0.8333333333333334,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Feedback positivo del cliente",9.935483870967742,6.645161290322581,6.0,37.58064516129032,0.8225806451612904,0.7838709677419355,0.14612903225806453,0.7993548387096775,2.0,7.193548387096774,30.387096774193548,7.806451612903226,21.225806451612904,8.903225806451612,3.8880009775171067,5.057869012707722,0.8721901462139248,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Feedback positivo del cliente, Renuncia por baja satisfacción",4.5,3.0,5.0,35.0,0.7150000000000001,0.775,0.185,0.6100000000000001,3.0,3.0,32.0,12.0,32.0,7.0,3.375,4.125,0.9166666666666667,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Feedback tardío del cliente",9.581395348837209,6.093023255813954,6.0,42.44186046511628,0.7572093023255815,0.7872093023255814,0.14372093023255814,0.7304651162790697,2.0,5.534883720930233,36.906976744186046,10.186046511627907,25.27906976744186,13.069767441860465,3.462823094218443,4.362378125750219,0.7721523216269298,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Feedback tardío del cliente, Renuncia por baja satisfacción",5.333333333333333,5.333333333333333,5.0,36.666666666666664,0.77,0.7833333333333333,0.09666666666666666,0.58,3.0,3.6666666666666665,33.0,13.666666666666666,34.0,11.333333333333334,2.966666666666667,5.1000000000000005,0.8571428571428571,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Feriado",10.224489795918368,6.73469387755102,6.0,40.204081632653065,0.7816326530612244,0.773469387755102,0.13918367346938776,0.7671428571428572,2.0,6.448979591836735,33.755102040816325,9.020408163265307,25.224489795918366,10.83673469387755,3.519049233079845,4.386487322201608,0.8430019675038471,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Feriado, Renuncia por baja satisfacción",14.0,9.0,5.0,40.0,0.85,0.6,0.12,0.5800000000000001,3.0,1.0,39.0,9.0,18.0,12.0,4.0,4.0,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención negativa de management",10.666666666666666,6.444444444444445,6.0,41.58730158730159,0.773015873015873,0.7634920634920636,0.2153968253968254,0.686031746031746,2.0,4.888888888888889,36.698412698412696,9.73015873015873,25.396825396825395,10.174603174603174,3.8857234916758725,4.800531038626277,0.7977682104234659,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención negativa de management, Ajuste salarial",11.0,6.5,6.0,47.5,0.75,0.75,0.33,0.745,3.0,3.5,44.0,12.5,30.0,13.5,1.8333333333333333,2.0,0.9333333333333333,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención negativa de management, Congelamiento salarial",12.0,8.0,6.0,50.0,0.7999999999999999,0.7166666666666667,0.22,0.6433333333333333,3.0,5.333333333333333,44.666666666666664,12.333333333333334,24.666666666666668,11.666666666666666,4.566666666666666,5.533333333333334,0.8523809523809524,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención negativa de management, Contratación",9.0,6.0,7.0,30.0,0.85,0.85,0.18,0.72,3.0,6.0,24.0,1.0,2.0,9.0,3.5,5.5,0.9,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención negativa de management, Despido",11.0,7.0,5.0,40.0,1.0,1.0,0.13,0.45999999999999996,3.0,6.0,34.0,21.0,63.0,4.0,2.0,5.333333333333333,0.9090909090909091,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención negativa de management, Feedback positivo del cliente",5.0,7.0,6.0,30.0,0.5900000000000001,0.75,0.2,0.65,3.0,5.0,25.0,11.0,23.0,7.0,6.8,6.8,0.5416666666666666,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención negativa de management, Feedback tardío del cliente",15.0,6.0,6.0,30.0,0.82,0.6,0.2,0.66,3.0,13.0,17.0,5.0,15.0,6.0,3.923076923076923,5.3076923076923075,0.7435897435897436,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención negativa de management, Feriado",14.0,3.0,6.0,30.0,0.75,0.75,0.33,0.6399999999999999,3.0,2.0,28.0,4.0,13.0,3.0,5.0,6.0,0.625,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención negativa de management, Presión de deadline",4.5,6.0,6.0,35.0,0.9,0.775,0.215,0.7,3.0,8.5,26.5,8.5,20.0,13.5,4.125,6.05,0.803475935828877,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención negativa de management, Renuncia",13.0,9.0,5.0,40.0,0.75,0.75,0.18,0.52,3.0,4.0,36.0,15.0,44.0,6.0,2.5,4.75,0.625,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención negativa de management, Renuncia por baja satisfacción",17.0,7.0,5.0,47.5,0.675,0.775,0.19,0.6699999999999999,3.0,3.0,44.5,5.0,8.75,12.5,3.895833333333333,4.166666666666667,0.8731060606060606,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención positiva de management",11.065573770491802,6.655737704918033,6.0,43.9344262295082,0.8204918032786886,0.7852459016393443,0.13311475409836065,0.8122950819672131,2.0,6.819672131147541,37.114754098360656,9.475409836065573,26.868852459016395,11.147540983606557,3.59896137560072,4.839912364502528,0.8350961417758753,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención positiva de management, Ajuste salarial",11.0,3.0,6.0,55.0,0.8,0.75,0.22,0.8400000000000001,3.0,2.0,53.0,6.0,17.0,10.0,4.0,4.5,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención positiva de management, Congelamiento salarial",14.0,4.0,6.0,40.0,0.85,0.7999999999999999,0.22,0.7,3.0,5.0,35.0,17.0,35.0,15.0,4.2,5.6,1.0,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención positiva de management, Contratación",8.666666666666666,8.0,7.0,45.0,0.75,0.6833333333333332,0.13333333333333333,0.8766666666666666,3.0,7.666666666666667,37.333333333333336,14.666666666666666,38.0,17.333333333333332,3.606837606837607,4.264957264957265,0.796975546975547,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención positiva de management, Despido",1.0,9.0,5.0,40.0,0.9500000000000001,0.9,0.020000000000000004,0.5800000000000001,3.0,2.0,38.0,23.0,52.0,17.0,6.5,7.5,0.42857142857142855,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención positiva de management, Enfermedad",19.0,7.0,6.0,40.0,0.8,0.75,0.22,0.9099999999999999,3.0,7.0,33.0,4.0,12.0,9.0,3.142857142857143,4.285714285714286,0.8421052631578947,1.0
JLR-4D sin adaptación,"Paternidad/Maternidad, Intervención positiva de management, Feriado",13.0,9.0,6.0,55.0,0.8500000000000001,0.8,0.07,0.76,3.0,6.0,49.0,13.0,33.0,16.0,3.0,4.666666666666667,0.7647058823529411,1.0
